stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.00000] opening C:\code\Faculdade\IP\ProjetoJogo\FlappyShooter\x64\Debug\allegro5.cfg r
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24692] removed dtor for sub_bitmap 000002D2E30EB3F0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24698] removed dtor for sub_bitmap 000002D2E30EAA40
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24704] removed dtor for sub_bitmap 000002D2E30EB200
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24711] removed dtor for sub_bitmap 000002D2E30EAC30
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24717] removed dtor for sub_bitmap 000002D2E30EB5E0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24723] removed dtor for sub_bitmap 000002D2E30EB9C0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24729] removed dtor for sub_bitmap 000002D2E30EA280
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24736] removed dtor for sub_bitmap 000002D2E30E96E0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24742] removed dtor for sub_bitmap 000002D2E30EAE20
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24748] removed dtor for sub_bitmap 000002D2E30E9AC0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24754] removed dtor for sub_bitmap 000002D2E30EA850
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24760] removed dtor for sub_bitmap 000002D2E30E9EA0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24766] removed dtor for sub_bitmap 000002D2E30EBF90
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24772] removed dtor for sub_bitmap 000002D2E30EB7D0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24779] removed dtor for sub_bitmap 000002D2E30EC370
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24786] removed dtor for sub_bitmap 000002D2E30E98D0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24792] removed dtor for sub_bitmap 000002D2E30EC180
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24798] removed dtor for sub_bitmap 000002D2E30EA660
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24804] removed dtor for sub_bitmap 000002D2E30E8F20
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24811] removed dtor for sub_bitmap 000002D2E30EBBB0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24818] removed dtor for sub_bitmap 000002D2E30EB010
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24824] removed dtor for sub_bitmap 000002D2E30E8B40
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24831] removed dtor for sub_bitmap 000002D2E30E9CB0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24837] removed dtor for sub_bitmap 000002D2E30EA470
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24843] removed dtor for sub_bitmap 000002D2E30EBDA0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24849] removed dtor for sub_bitmap 000002D2E30EC560
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24855] removed dtor for sub_bitmap 000002D2E30E8950
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24861] removed dtor for sub_bitmap 000002D2E30E8D30
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24867] removed dtor for sub_bitmap 000002D2E30E9300
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24873] removed dtor for sub_bitmap 000002D2E30E94F0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24880] removed dtor for sub_bitmap 000002D2E30F3CC0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24886] removed dtor for sub_bitmap 000002D2E30F4E30
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24892] removed dtor for sub_bitmap 000002D2E30EFCD0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24898] removed dtor for sub_bitmap 000002D2E30F2580
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24905] removed dtor for sub_bitmap 000002D2E30F6380
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24911] removed dtor for sub_bitmap 000002D2E30F3AD0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24917] removed dtor for sub_bitmap 000002D2E30F1BD0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24923] removed dtor for sub_bitmap 000002D2E30F2770
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24929] removed dtor for sub_bitmap 000002D2E30F2F30
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24935] removed dtor for sub_bitmap 000002D2E30F2D40
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24941] removed dtor for sub_bitmap 000002D2E30F1030
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24947] removed dtor for sub_bitmap 000002D2E30EFEC0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24954] removed dtor for sub_bitmap 000002D2E30F4860
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24960] removed dtor for sub_bitmap 000002D2E30F3120
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24966] removed dtor for sub_bitmap 000002D2E30F3EB0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24972] removed dtor for sub_bitmap 000002D2E30F3500
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24978] removed dtor for sub_bitmap 000002D2E30F5FA0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24985] removed dtor for sub_bitmap 000002D2E30F57E0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24991] removed dtor for sub_bitmap 000002D2E30F1220
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.24997] removed dtor for sub_bitmap 000002D2E30EF700
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.25003] removed dtor for sub_bitmap 000002D2E30EFAE0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.25009] removed dtor for sub_bitmap 000002D2E30F40A0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.25022] removed dtor for sub_bitmap 000002D2E30F0680
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.25032] removed dtor for sub_bitmap 000002D2E30F2B50
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.25039] removed dtor for sub_bitmap 000002D2E30F0490
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.25047] removed dtor for sub_bitmap 000002D2E30F2960
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.25055] removed dtor for sub_bitmap 000002D2E30F59D0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.25061] removed dtor for sub_bitmap 000002D2E30EED50
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.25067] removed dtor for sub_bitmap 000002D2E30F4A50
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.25073] removed dtor for sub_bitmap 000002D2E30F1410
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.25079] removed dtor for sub_bitmap 000002D2E30F3310
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.25085] removed dtor for sub_bitmap 000002D2E30EF510
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.25092] removed dtor for sub_bitmap 000002D2E30F5210
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.25100] removed dtor for sub_bitmap 000002D2E30EE970
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.25107] removed dtor for sub_bitmap 000002D2E30F1DC0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.25114] removed dtor for sub_bitmap 000002D2E30EEB60
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.25122] removed dtor for sub_bitmap 000002D2E30F17F0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.25129] removed dtor for sub_bitmap 000002D2E30EF8F0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.25136] removed dtor for sub_bitmap 000002D2E30F1600
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.25142] removed dtor for sub_bitmap 000002D2E30F4480
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.25149] removed dtor for sub_bitmap 000002D2E30F0E40
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.25154] removed dtor for sub_bitmap 000002D2E30EEF40
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.25161] removed dtor for sub_bitmap 000002D2E30F19E0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.25167] removed dtor for bitmap 000002D2E3069D80
d3d      I         d3d_disp.cpp:910  d3d_destroy_display              [   4.25210] destroying display 000002D2DC30C720 (current 0000000000000000)
d3d      D         d3d_disp.cpp:894  d3d_destroy_display_internals    [   4.25430] waiting for display 000002D2DC30C720's thread to end
d3d      W         d3d_disp.cpp:603  d3d_destroy_device               [   4.26617] d3d_destroy_device: ref count not 0
d3d      I         d3d_disp.cpp:1557 d3d_display_thread_proc          [   4.29051] d3d display thread exits
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.29076] removed dtor for queue 000002D2DE0F58F0
dtor     D               dtor.c:116  _al_run_destructors              [   4.29088] calling dtor for timer 000002D2DC356550, func 00007FFEC4731050
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.29097] removed dtor for timer 000002D2DC356550
